string,ACM2560.ACM,"#P(""startTime"", ""0.01"")
#P(""endTime"", ""6.79899"")",,,,
string,ACM2561.ACM,"#P(""startTime"", ""0.00322751"")
#P(""endTime"", ""1.0645"")",,,,
string,ACM2562.ACM,"#P(""startTime"", ""0.0153968"")
#P(""endTime"", ""1.92079"")",,,,
string,ACM2563.ACM,"#P(""startTime"", ""0.00687831"")
#P(""endTime"", ""0.837619"")",,,,
string,ACM2564.ACM,"#P(""startTime"", ""0.0205291"")
#P(""endTime"", ""6.17217"")",,,,
string,ACM2565.ACM,"#P(""startTime"", ""0.0150794"")
#P(""endTime"", ""2.11005"")",,,,
string,ACM2566.ACM,"#P(""startTime"", ""0.0119577"")
#P(""endTime"", ""6.20693"")",,,,
string,ACM2567.ACM,"#P(""startTime"", ""0.0120106"")
#P(""endTime"", ""5.70788"")",,,,
string,ACM2568.ACM,"#P(""startTime"", ""0.00582011"")
#P(""endTime"", ""6.84762"")",,,,
string,ACM257.ACM,"#P(""startTime"", ""0.0178836"")
#P(""endTime"", ""5.49196"")",,,,
string,ACM2572.ACM,"#P(""startTime"", ""0.0134392"")
#P(""endTime"", ""2.62476"")",,,,
string,ACM2573.ACM,"#P(""startTime"", ""0.00417989"")
#P(""endTime"", ""4.91058"")",,,,
string,ACM2574.ACM,"#P(""startTime"", ""0.00740741"")
#P(""endTime"", ""4.87063"")",,,,
string,ACM2575.ACM,"#P(""startTime"", ""0.00412698"")
#P(""endTime"", ""3.4328"")",,,,
string,ACM2576.ACM,"#P(""startTime"", ""0.00502646"")
#P(""endTime"", ""5.90286"")",,,,
string,ACM2577.ACM,"#P(""startTime"", ""0.00767196"")
#P(""endTime"", ""6.05243"")",,,,
string,ACM2578.ACM,"#P(""startTime"", ""0.0139683"")
#P(""endTime"", ""2.40423"")",,,,
string,ACM2579.ACM,"#P(""startTime"", ""0.0198942"")
#P(""endTime"", ""1.29381"")",,,,
string,ACM258.ACM,"#P(""startTime"", ""0.00994709"")
#P(""endTime"", ""0.876931"")",,,,
string,ACM2580.ACM,"#P(""startTime"", ""0.000952381"")
#P(""endTime"", ""1.18974"")",,,,
string,ACM2581.ACM,"#P(""startTime"", ""0.0171429"")
#P(""endTime"", ""2.13947"")",,,,
string,ACM2582.ACM,"#P(""startTime"", ""0.0286772"")
#P(""endTime"", ""3.25688"")",,,,
string,ACM2583.ACM,"#P(""startTime"", ""0.00640212"")
#P(""endTime"", ""4.23757"")",,,,
string,ACM2584.ACM,"#P(""startTime"", ""0.0117989"")
#P(""endTime"", ""1.05164"")",,,,
string,ACM2585.ACM,"#P(""startTime"", ""0.00470899"")
#P(""endTime"", ""1.02979"")",,,,
string,ACM2586.ACM,"#P(""startTime"", ""0.0220635"")
#P(""endTime"", ""4.08233"")",,,,
string,ACM2587.ACM,"#P(""startTime"", ""0.00978836"")
#P(""endTime"", ""2.59524"")",,,,
string,ACM259.ACM,"#P(""startTime"", ""0.00767196"")
#P(""endTime"", ""6.63899"")",,,,
string,ACM2590.ACM,"#P(""startTime"", ""0.018836"")
#P(""endTime"", ""3.43016"")",,,,
string,ACM2591.ACM,"#P(""startTime"", ""0.032328"")
#P(""endTime"", ""3.24106"")",,,,
string,ACM2592.ACM,"#P(""startTime"", ""0.0220106"")
#P(""endTime"", ""4.51815"")",,,,
string,ACM2593.ACM,"#P(""startTime"", ""0.0166138"")
#P(""endTime"", ""1.66529"")",,,,
string,ACM2594.ACM,"#P(""startTime"", ""0.00444444"")
#P(""endTime"", ""4.8091"")",,,,
string,ACM2595.ACM,"#P(""startTime"", ""0.00624339"")
#P(""endTime"", ""3.65566"")",,,,
string,ACM2596.ACM,"#P(""startTime"", ""0.012328"")
#P(""endTime"", ""2.60804"")",,,,
string,ACM2597.ACM,"#P(""startTime"", ""0.0226455"")
#P(""endTime"", ""4.18185"")",,,,
string,ACM2598.ACM,"#P(""startTime"", ""0.00507937"")
#P(""endTime"", ""8.57772"")",,,,
string,ACM2599.ACM,"#P(""startTime"", ""0.0137566"")
#P(""endTime"", ""5.18799"")",,,,
string,ACM260.ACM,"#P(""startTime"", ""0.0197884"")
#P(""endTime"", ""2.54423"")",,,,
string,ACM2600.ACM,"#P(""startTime"", ""0.0260847"")
#P(""endTime"", ""2.27471"")",,,,
string,ACM2601.ACM,"#P(""startTime"", ""0.0127513"")
#P(""endTime"", ""7.04979"")",,,,
string,ACM2603.ACM,"#P(""startTime"", ""0.0118519"")
#P(""endTime"", ""2.13143"")",,,,
string,ACM2604.ACM,"#P(""startTime"", ""0.00714286"")
#P(""endTime"", ""3.77974"")",,,,
string,ACM2605.ACM,"#P(""startTime"", ""0.0156085"")
#P(""endTime"", ""2.11519"")",,,,
string,ACM2606.ACM,"#P(""startTime"", ""0.0174603"")
#P(""endTime"", ""1.41931"")",,,,
string,ACM2607.ACM,"#P(""startTime"", ""0.0135979"")
#P(""endTime"", ""1.10989"")",,,,
string,ACM2608.ACM,"#P(""startTime"", ""0.0197354"")
#P(""endTime"", ""1.7373"")",,,,
string,ACM2609.ACM,"#P(""startTime"", ""0.0239683"")
#P(""endTime"", ""1.45651"")",,,,
string,ACM261.ACM,"#P(""startTime"", ""0.0186243"")
#P(""endTime"", ""4.06116"")",,,,
string,ACM2610.ACM,"#P(""startTime"", ""0.0633333"")
#P(""endTime"", ""7.39122"")",,,,
string,ACM2611.ACM,"#P(""startTime"", ""0.00740741"")
#P(""endTime"", ""6.25947"")",,,,
string,ACM2612.ACM,"#P(""startTime"", ""0.0343386"")
#P(""endTime"", ""5.48677"")",,,,
string,ACM2613.ACM,"#P(""startTime"", ""0.00269841"")
#P(""endTime"", ""2.76063"")",,,,
string,ACM2616.ACM,"#P(""startTime"", ""0.0142328"")
#P(""endTime"", ""4.11042"")",,,,
string,ACM2617.ACM,"#P(""startTime"", ""0.00883598"")
#P(""endTime"", ""1.64603"")",,,,
string,ACM2618.ACM,"#P(""startTime"", ""0.0233333"")
#P(""endTime"", ""3.40847"")",,,,
string,ACM2619.ACM,"#P(""startTime"", ""0.0155026"")
#P(""endTime"", ""4.64799"")",,,,
string,ACM262.ACM,"#P(""startTime"", ""0.013545"")
#P(""endTime"", ""2.88164"")",,,,
string,ACM2620.ACM,"#P(""startTime"", ""0.0142328"")
#P(""endTime"", ""4.27317"")",,,,
string,ACM2621.ACM,"#P(""startTime"", ""0.0128571"")
#P(""endTime"", ""2.62952"")",,,,
string,ACM2622.ACM,"#P(""startTime"", ""0.0140212"")
#P(""endTime"", ""2.14143"")",,,,
string,ACM2623.ACM,"#P(""startTime"", ""0.00291005"")
#P(""endTime"", ""5.65952"")",,,,
string,ACM2624.ACM,"#P(""startTime"", ""0.0328042"")
#P(""endTime"", ""6.34561"")",,,,
string,ACM2625.ACM,"#P(""startTime"", ""0.0104762"")
#P(""endTime"", ""1.84942"")",,,,
string,ACM2626.ACM,"#P(""startTime"", ""0.00285714"")
#P(""endTime"", ""3.96646"")",,,,
string,ACM2627.ACM,"#P(""startTime"", ""0.0201587"")
#P(""endTime"", ""3.99413"")",,,,
string,ACM2628.ACM,"#P(""startTime"", ""0.0159788"")
#P(""endTime"", ""0.967937"")",,,,
string,ACM2629.ACM,"#P(""startTime"", ""0.00772487"")
#P(""endTime"", ""2.69397"")",,,,
string,ACM263.ACM,"#P(""startTime"", ""0.00862434"")
#P(""endTime"", ""7.47651"")",,,,
string,ACM2630.ACM,"#P(""startTime"", ""0.00931217"")
#P(""endTime"", ""6.49497"")",,,,
string,ACM2631.ACM,"#P(""startTime"", ""0.0142328"")
#P(""endTime"", ""5.79841"")",,,,
string,ACM2632.ACM,"#P(""startTime"", ""0.00724868"")
#P(""endTime"", ""4.18217"")",,,,
string,ACM2633.ACM,"#P(""startTime"", ""0.00444444"")
#P(""endTime"", ""2.64884"")",,,,
string,ACM2634.ACM,"#P(""startTime"", ""0.0150794"")
#P(""endTime"", ""5.77751"")",,,,
string,ACM2635.ACM,"#P(""startTime"", ""0.00798942"")
#P(""endTime"", ""5.2736"")",,,,
string,ACM2636.ACM,"#P(""startTime"", ""0.0104233"")
#P(""endTime"", ""4.09466"")",,,,
string,ACM2637.ACM,"#P(""startTime"", ""0.00851852"")
#P(""endTime"", ""2.32847"")",,,,
string,ACM2638.ACM,"#P(""startTime"", ""0.0183069"")
#P(""endTime"", ""3.3945"")",,,,
string,ACM2639.ACM,"#P(""startTime"", ""0.00634921"")
#P(""endTime"", ""6.24889"")",,,,
string,ACM264.ACM,"#P(""startTime"", ""0.0242857"")
#P(""endTime"", ""11.7289"")",,,,
string,ACM2640.ACM,"#P(""startTime"", ""0.041164"")
#P(""endTime"", ""2.80402"")",,,,
string,ACM2641.ACM,"#P(""startTime"", ""0.0291534"")
#P(""endTime"", ""4.17963"")",,,,
string,ACM2642.ACM,"#P(""startTime"", ""0.0388889"")
#P(""endTime"", ""1.77376"")",,,,
string,ACM2643.ACM,"#P(""startTime"", ""0.00661376"")
#P(""endTime"", ""1.51085"")",,,,
string,ACM2644.ACM,"#P(""startTime"", ""0.0205291"")
#P(""endTime"", ""2.71005"")",,,,
string,ACM2645.ACM,"#P(""startTime"", ""0.0256614"")
#P(""endTime"", ""4.65587"")",,,,
string,ACM2646.ACM,"#P(""startTime"", ""0.0291005"")
#P(""endTime"", ""3.60085"")",,,,
string,ACM2647.ACM,"#P(""startTime"", ""0.0465079"")
#P(""endTime"", ""2.64085"")",,,,
string,ACM2648.ACM,"#P(""startTime"", ""0.00830688"")
#P(""endTime"", ""2.43815"")",,,,
string,ACM2649.ACM,"#P(""startTime"", ""0.030582"")
#P(""endTime"", ""4.49053"")",,,,
string,ACM265.ACM,"#P(""startTime"", ""0.00656085"")
#P(""endTime"", ""2.49455"")",,,,
string,ACM2650.ACM,"#P(""startTime"", ""0.0150265"")
#P(""endTime"", ""3.35974"")",,,,
string,ACM2651.ACM,"#P(""startTime"", ""0.00544974"")
#P(""endTime"", ""2.0218"")",,,,
string,ACM2652.ACM,"#P(""startTime"", ""0.00671958"")
#P(""endTime"", ""1.10328"")",,,,
string,ACM2653.ACM,"#P(""startTime"", ""0.0498413"")
#P(""endTime"", ""4.67222"")",,,,
string,ACM2654.ACM,"#P(""startTime"", ""0.0200529"")
#P(""endTime"", ""2.45106"")",,,,
string,ACM2655.ACM,"#P(""startTime"", ""0.027672"")
#P(""endTime"", ""6.35386"")",,,,
string,ACM2656.ACM,"#P(""startTime"", ""0.0221164"")
#P(""endTime"", ""4.92667"")",,,,
string,ACM2657.ACM,"#P(""startTime"", ""0.00417989"")
#P(""endTime"", ""0.334286"")",,,,
string,ACM2658.ACM,"#P(""startTime"", ""0.00989418"")
#P(""endTime"", ""3.55571"")",,,,
string,ACM2659.ACM,"#P(""startTime"", ""0.0389947"")
#P(""endTime"", ""6.55614"")",,,,
string,ACM266.ACM,"#P(""startTime"", ""0.0130159"")
#P(""endTime"", ""2.18138"")",,,,
string,ACM2660.ACM,"#P(""startTime"", ""0.0126455"")
#P(""endTime"", ""2.80344"")",,,,
string,ACM2661.ACM,"#P(""startTime"", ""0.0366138"")
#P(""endTime"", ""4.67328"")",,,,
string,ACM2662.ACM,"#P(""startTime"", ""0.0416402"")
#P(""endTime"", ""4.48005"")",,,,
string,ACM2663.ACM,"#P(""startTime"", ""0.0193651"")
#P(""endTime"", ""3.82233"")",,,,
string,ACM2664.ACM,"#P(""startTime"", ""0.0237037"")
#P(""endTime"", ""6.60651"")",,,,
string,ACM2665.ACM,"#P(""startTime"", ""0.0515873"")
#P(""endTime"", ""5.03868"")",,,,
string,ACM2666.ACM,"#P(""startTime"", ""0.00910053"")
#P(""endTime"", ""5.64481"")",,,,
string,ACM2667.ACM,"#P(""startTime"", ""0.0132804"")
#P(""endTime"", ""4.14778"")",,,,
string,ACM2668.ACM,"#P(""startTime"", ""0.00402116"")
#P(""endTime"", ""2.73598"")",,,,
string,ACM2669.ACM,"#P(""startTime"", ""0.00830688"")
#P(""endTime"", ""5.37079"")",,,,
string,ACM267.ACM,"#P(""startTime"", ""0.00486772"")
#P(""endTime"", ""6.52968"")",,,,
string,ACM2670.ACM,"#P(""startTime"", ""0.0135979"")
#P(""endTime"", ""1.82894"")",,,,
string,ACM2671.ACM,"#P(""startTime"", ""0.011746"")
#P(""endTime"", ""2.37952"")",,,,
string,ACM2672.ACM,"#P(""startTime"", ""0.0149735"")
#P(""endTime"", ""3.26757"")",,,,
string,ACM2673.ACM,"#P(""startTime"", ""0.0179365"")
#P(""endTime"", ""4.84942"")",,,,
string,ACM2674.ACM,"#P(""startTime"", ""0.0121164"")
#P(""endTime"", ""5.01974"")",,,,
string,ACM2675.ACM,"#P(""startTime"", ""0.0448148"")
#P(""endTime"", ""3.59577"")",,,,
string,ACM2676.ACM,"#P(""startTime"", ""0.00698413"")
#P(""endTime"", ""3.33926"")",,,,
string,ACM2677.ACM,"#P(""startTime"", ""0.0343386"")
#P(""endTime"", ""6.48566"")",,,,
string,ACM2678.ACM,"#P(""startTime"", ""0.00793651"")
#P(""endTime"", ""2.95143"")",,,,
string,ACM2679.ACM,"#P(""startTime"", ""0.0193651"")
#P(""endTime"", ""2.40413"")",,,,
string,ACM268.ACM,"#P(""startTime"", ""0.0182011"")
#P(""endTime"", ""1.98519"")",,,,
string,ACM2680.ACM,"#P(""startTime"", ""0.0213228"")
#P(""endTime"", ""1.37937"")",,,,
string,ACM2681.ACM,"#P(""startTime"", ""0.0166667"")
#P(""endTime"", ""2.4172"")",,,,
string,ACM2682.ACM,"#P(""startTime"", ""0.0349735"")
#P(""endTime"", ""7.98878"")",,,,
string,ACM2683.ACM,"#P(""startTime"", ""0.0251323"")
#P(""endTime"", ""2.66947"")",,,,
string,ACM2684.ACM,"#P(""startTime"", ""0.00544974"")
#P(""endTime"", ""4.55593"")",,,,
string,ACM2685.ACM,"#P(""startTime"", ""0.0183598"")
#P(""endTime"", ""1.1164"")",,,,
string,ACM2686.ACM,"#P(""startTime"", ""0.0102116"")
#P(""endTime"", ""1.6563"")",,,,
string,ACM2687.ACM,"#P(""startTime"", ""0.0310053"")
#P(""endTime"", ""4.5227"")",,,,
string,ACM2689.ACM,"#P(""startTime"", ""0.0368254"")
#P(""endTime"", ""3.27143"")",,,,
string,ACM269.ACM,"#P(""startTime"", ""0.0128571"")
#P(""endTime"", ""6.7636"")",,,,
string,ACM2690.ACM,"#P(""startTime"", ""0.0140741"")
#P(""endTime"", ""2.92862"")",,,,
string,ACM2691.ACM,"#P(""startTime"", ""0.00248677"")
#P(""endTime"", ""1.49392"")",,,,
string,ACM2692.ACM,"#P(""startTime"", ""0.0313228"")
#P(""endTime"", ""4.82582"")",,,,
string,ACM2693.ACM,"#P(""startTime"", ""0.00671958"")
#P(""endTime"", ""2.10862"")",,,,
string,ACM2694.ACM,"#P(""startTime"", ""0.0333862"")
#P(""endTime"", ""5.06534"")",,,,
string,ACM2695.ACM,"#P(""startTime"", ""0.0569841"")
#P(""endTime"", ""3.17693"")",,,,
string,ACM2696.ACM,"#P(""startTime"", ""0.012328"")
#P(""endTime"", ""3.18529"")",,,,
string,ACM2697.ACM,"#P(""startTime"", ""0.0122751"")
#P(""endTime"", ""4.46513"")",,,,
string,ACM2698.ACM,"#P(""startTime"", ""0.0456085"")
#P(""endTime"", ""0.525714"")",,,,
string,ACM2699.ACM,"#P(""startTime"", ""0.044709"")
#P(""endTime"", ""2.29508"")",,,,
string,ACM270.ACM,"#P(""startTime"", ""0.0107407"")
#P(""endTime"", ""3.17677"")",,,,
string,ACM2700.ACM,"#P(""startTime"", ""0.0269841"")
#P(""endTime"", ""1.02683"")",,,,
string,ACM2701.ACM,"#P(""startTime"", ""0.0224868"")
#P(""endTime"", ""6.97751"")",,,,
string,ACM2702.ACM,"#P(""startTime"", ""0.0126455"")
#P(""endTime"", ""4.38688"")",,,,
string,ACM2703.ACM,"#P(""startTime"", ""0.0137037"")
#P(""endTime"", ""4.80857"")",,,,
string,ACM2704.ACM,"#P(""startTime"", ""0.0160317"")
#P(""endTime"", ""6.2364"")",,,,
string,ACM2705.ACM,"#P(""startTime"", ""0.00333333"")
#P(""endTime"", ""0.941376"")",,,,
string,ACM2706.ACM,"#P(""startTime"", ""0.0130688"")
#P(""endTime"", ""1.41392"")",,,,
string,ACM2707.ACM,"#P(""startTime"", ""0.0119577"")
#P(""endTime"", ""5.03418"")",,,,
string,ACM2708.ACM,"#P(""startTime"", ""0.0280952"")
#P(""endTime"", ""0.965344"")",,,,
string,ACM2709.ACM,"#P(""startTime"", ""0.019418"")
#P(""endTime"", ""6.54889"")",,,,
string,ACM271.ACM,"#P(""startTime"", ""0.018836"")
#P(""endTime"", ""3.53508"")",,,,
string,ACM2710.ACM,"#P(""startTime"", ""0.0456085"")
#P(""endTime"", ""4.90339"")",,,,
string,ACM2711.ACM,"#P(""startTime"", ""0.0131217"")
#P(""endTime"", ""7.49704"")",,,,
string,ACM2712.ACM,"#P(""startTime"", ""0.0133333"")
#P(""endTime"", ""2.34201"")",,,,
string,ACM2713.ACM,"#P(""startTime"", ""0.00962963"")
#P(""endTime"", ""4.78529"")",,,,
string,ACM2714.ACM,"#P(""startTime"", ""0.0115873"")
#P(""endTime"", ""2.40899"")",,,,
string,ACM2715.ACM,"#P(""startTime"", ""0.00941799"")
#P(""endTime"", ""3.9882"")",,,,
string,ACM2716.ACM,"#P(""startTime"", ""0.0303704"")
#P(""endTime"", ""1.69397"")",,,,
string,ACM2718.ACM,"#P(""startTime"", ""0.00994709"")
#P(""endTime"", ""1.0855"")",,,,
string,ACM2719.ACM,"#P(""startTime"", ""0.0403175"")
#P(""endTime"", ""1.0655"")",,,,
string,ACM272.ACM,"#P(""startTime"", ""0.00417989"")
#P(""endTime"", ""5.56995"")",,,,
string,ACM2720.ACM,"#P(""startTime"", ""0.0282011"")
#P(""endTime"", ""5.32127"")",,,,
string,ACM2721.ACM,"#P(""startTime"", ""0.0389947"")
#P(""endTime"", ""1.46127"")",,,,
string,ACM2722.ACM,"#P(""startTime"", ""0.0359259"")
#P(""endTime"", ""2.81672"")",,,,
string,ACM2723.ACM,"#P(""startTime"", ""0.0326455"")
#P(""endTime"", ""6.93487"")",,,,
string,ACM2724.ACM,"#P(""startTime"", ""0.0328571"")
#P(""endTime"", ""3.6437"")",,,,
string,ACM2725.ACM,"#P(""startTime"", ""0.0314286"")
#P(""endTime"", ""3.41402"")",,,,
string,ACM2726.ACM,"#P(""startTime"", ""0.0301587"")
#P(""endTime"", ""9.52243"")",,,,
string,ACM2727.ACM,"#P(""startTime"", ""0.0194709"")
#P(""endTime"", ""1.52889"")",,,,
string,ACM2728.ACM,"#P(""startTime"", ""0.0297884"")
#P(""endTime"", ""8.38074"")",,,,
string,ACM2729.ACM,"#P(""startTime"", ""0.0269312"")
#P(""endTime"", ""2.39011"")",,,,
string,ACM273.ACM,"#P(""startTime"", ""0.0171958"")
#P(""endTime"", ""5.47852"")",,,,
string,ACM2731.ACM,"#P(""startTime"", ""0.034127"")
#P(""endTime"", ""5.56413"")",,,,
string,ACM2732.ACM,"#P(""startTime"", ""0.0208466"")
#P(""endTime"", ""2.88249"")",,,,
string,ACM2733.ACM,"#P(""startTime"", ""0.0062963"")
#P(""endTime"", ""0.667037"")",,,,
string,ACM2734.ACM,"#P(""startTime"", ""0.0169312"")
#P(""endTime"", ""7.24921"")",,,,
string,ACM2735.ACM,"#P(""startTime"", ""0.0168783"")
#P(""endTime"", ""0.82963"")",,,,
string,ACM2736.ACM,"#P(""startTime"", ""0.0340741"")
#P(""endTime"", ""3.86804"")",,,,
string,ACM2737.ACM,"#P(""startTime"", ""0.0377249"")
#P(""endTime"", ""1.53926"")",,,,
string,ACM2738.ACM,"#P(""startTime"", ""0.0204762"")
#P(""endTime"", ""2.97926"")",,,,
string,ACM2739.ACM,"#P(""startTime"", ""0.0435979"")
#P(""endTime"", ""0.793915"")",,,,
string,ACM274.ACM,"#P(""startTime"", ""0.0153439"")
#P(""endTime"", ""8.96984"")",,,,
string,ACM2740.ACM,"#P(""startTime"", ""0.0161376"")
#P(""endTime"", ""2.96111"")",,,,
string,ACM2741.ACM,"#P(""startTime"", ""0.00126984"")
#P(""endTime"", ""1.99815"")",,,,
string,ACM2742.ACM,"#P(""startTime"", ""0.0106349"")
#P(""endTime"", ""3.84439"")",,,,
string,ACM2743.ACM,"#P(""startTime"", ""0.0247619"")
#P(""endTime"", ""0.909153"")",,,,
string,ACM2744.ACM,"#P(""startTime"", ""0.0198942"")
#P(""endTime"", ""2.67317"")",,,,
string,ACM2745.ACM,"#P(""startTime"", ""0.0107407"")
#P(""endTime"", ""2.74974"")",,,,
string,ACM2746.ACM,"#P(""startTime"", ""0.0124868"")
#P(""endTime"", ""1.64328"")",,,,
string,ACM2747.ACM,"#P(""startTime"", ""0.0288889"")
#P(""endTime"", ""3.26497"")",,,,
string,ACM2748.ACM,"#P(""startTime"", ""0.0294709"")
#P(""endTime"", ""0.737196"")",,,,
string,ACM2749.ACM,"#P(""startTime"", ""0.0101587"")
#P(""endTime"", ""2.71228"")",,,,
string,ACM275.ACM,"#P(""startTime"", ""0.0280423"")
#P(""endTime"", ""6.34492"")",,,,
string,ACM2750.ACM,"#P(""startTime"", ""0.0416402"")
#P(""endTime"", ""5.47291"")",,,,
string,ACM2751.ACM,"#P(""startTime"", ""0.032328"")
#P(""endTime"", ""4.62"")",,,,
string,ACM2752.ACM,"#P(""startTime"", ""0.0306878"")
#P(""endTime"", ""5.4681"")",,,,
string,ACM2753.ACM,"#P(""startTime"", ""0.025291"")
#P(""endTime"", ""3.66153"")",,,,
string,ACM2754.ACM,"#P(""startTime"", ""0.0131217"")
#P(""endTime"", ""4.06296"")",,,,
string,ACM2755.ACM,"#P(""startTime"", ""0.040582"")
#P(""endTime"", ""7.47852"")",,,,
string,ACM2756.ACM,"#P(""startTime"", ""0.0202116"")
#P(""endTime"", ""5.24937"")",,,,
string,ACM2759.ACM,"#P(""startTime"", ""0.0153439"")
#P(""endTime"", ""5.80931"")",,,,
string,ACM276.ACM,"#P(""startTime"", ""0.0730159"")
#P(""endTime"", ""2.97757"")",,,,
string,ACM2760.ACM,"#P(""startTime"", ""0.00179894"")
#P(""endTime"", ""2.6318"")",,,,
string,ACM2761.ACM,"#P(""startTime"", ""0.0374074"")
#P(""endTime"", ""6.00677"")",,,,
string,ACM2762.ACM,"#P(""startTime"", ""0.0127513"")
#P(""endTime"", ""3.8609"")",,,,
string,ACM2763.ACM,"#P(""startTime"", ""0.0126984"")
#P(""endTime"", ""3.51026"")",,,,
string,ACM2764.ACM,"#P(""startTime"", ""0.0201058"")
#P(""endTime"", ""5.45423"")",,,,
string,ACM2765.ACM,"#P(""startTime"", ""0.0362963"")
#P(""endTime"", ""6.74852"")",,,,
string,ACM2766.ACM,"#P(""startTime"", ""0.0195767"")
#P(""endTime"", ""4.11508"")",,,,
string,ACM2767.ACM,"#P(""startTime"", ""0.0103704"")
#P(""endTime"", ""2.88624"")",,,,
string,ACM2768.ACM,"#P(""startTime"", ""0.0428042"")
#P(""endTime"", ""1.60317"")",,,,
string,ACM2769.ACM,"#P(""startTime"", ""0.0515873"")
#P(""endTime"", ""3.38069"")",,,,
string,ACM277.ACM,"#P(""startTime"", ""0.00301587"")
#P(""endTime"", ""6.80444"")",,,,
string,ACM2770.ACM,"#P(""startTime"", ""0.0110582"")
#P(""endTime"", ""3.51545"")",,,,
string,ACM2771.ACM,"#P(""startTime"", ""0.0260317"")
#P(""endTime"", ""2.46974"")",,,,
string,ACM2772.ACM,"#P(""startTime"", ""0.0177778"")
#P(""endTime"", ""5.63508"")",,,,
string,ACM2773.ACM,"#P(""startTime"", ""0.011746"")
#P(""endTime"", ""1.7072"")",,,,
string,ACM2774.ACM,"#P(""startTime"", ""0.0411111"")
#P(""endTime"", ""6.59635"")",,,,
string,ACM2775.ACM,"#P(""startTime"", ""0.00296296"")
#P(""endTime"", ""1.41656"")",,,,
string,ACM2776.ACM,"#P(""startTime"", ""0.00465608"")
#P(""endTime"", ""7.67116"")",,,,
string,ACM2777.ACM,"#P(""startTime"", ""0.00550265"")
#P(""endTime"", ""5.76381"")",,,,
string,ACM2778.ACM,"#P(""startTime"", ""0.0321693"")
#P(""endTime"", ""3.16063"")",,,,
string,ACM2779.ACM,"#P(""startTime"", ""0.0312698"")
#P(""endTime"", ""2.86185"")",,,,
string,ACM278.ACM,"#P(""startTime"", ""0.0151323"")
#P(""endTime"", ""5.37153"")",,,,
string,ACM2780.ACM,"#P(""startTime"", ""0.00989418"")
#P(""endTime"", ""2.95444"")",,,,
string,ACM2781.ACM,"#P(""startTime"", ""0.0407937"")
#P(""endTime"", ""2.09947"")",,,,
string,ACM2782.ACM,"#P(""startTime"", ""0.0156614"")
#P(""endTime"", ""1.63217"")",,,,
string,ACM2784.ACM,"#P(""startTime"", ""0.0200529"")
#P(""endTime"", ""1.63466"")",,,,
string,ACM2785.ACM,"#P(""startTime"", ""0.0216402"")
#P(""endTime"", ""0.879524"")",,,,
string,ACM2786.ACM,"#P(""startTime"", ""0.0487302"")
#P(""endTime"", ""6.06296"")",,,,
string,ACM2787.ACM,"#P(""startTime"", ""0.00920635"")
#P(""endTime"", ""5.11069"")",,,,
string,ACM2788.ACM,"#P(""startTime"", ""0.0257672"")
#P(""endTime"", ""5.64772"")",,,,
string,ACM2789.ACM,"#P(""startTime"", ""0.0141799"")
#P(""endTime"", ""5.90804"")",,,,
string,ACM279.ACM,"#P(""startTime"", ""0.0198942"")
#P(""endTime"", ""5.45783"")",,,,
string,ACM2790.ACM,"#P(""startTime"", ""0.00465608"")
#P(""endTime"", ""4.30254"")",,,,
string,ACM2791.ACM,"#P(""startTime"", ""0.00878307"")
#P(""endTime"", ""2.80085"")",,,,
string,ACM2792.ACM,"#P(""startTime"", ""0.00322751"")
#P(""endTime"", ""3.33836"")",,,,
string,ACM2793.ACM,"#P(""startTime"", ""0.017037"")
#P(""endTime"", ""6.3936"")",,,,
string,ACM2794.ACM,"#P(""startTime"", ""0.0124868"")
#P(""endTime"", ""5.22296"")",,,,
string,ACM2795.ACM,"#P(""startTime"", ""0.00809524"")
#P(""endTime"", ""4.17984"")",,,,
string,ACM2796.ACM,"#P(""startTime"", ""0.00592593"")
#P(""endTime"", ""4.88757"")",,,,
string,ACM2797.ACM,"#P(""startTime"", ""0.0410582"")
#P(""endTime"", ""3.7"")",,,,
string,ACM2799.ACM,"#P(""startTime"", ""0.0266667"")
#P(""endTime"", ""5.67788"")",,,,
string,ACM280.ACM,"#P(""startTime"", ""0.0303175"")
#P(""endTime"", ""2.55725"")",,,,
string,ACM2800.ACM,"#P(""startTime"", ""0.0120635"")
#P(""endTime"", ""3.31296"")",,,,
string,ACM2801.ACM,"#P(""startTime"", ""0.0108466"")
#P(""endTime"", ""4.30053"")",,,,
string,ACM2802.ACM,"#P(""startTime"", ""0.0232804"")
#P(""endTime"", ""4.08032"")",,,,
string,ACM2803.ACM,"#P(""startTime"", ""0.00513228"")
#P(""endTime"", ""2.58492"")",,,,
string,ACM2804.ACM,"#P(""startTime"", ""0.015873"")
#P(""endTime"", ""2.63534"")",,,,
string,ACM2805.ACM,"#P(""startTime"", ""0.0144974"")
#P(""endTime"", ""6.48947"")",,,,
string,ACM2806.ACM,"#P(""startTime"", ""0.0186772"")
#P(""endTime"", ""1.50921"")",,,,
string,ACM2807.ACM,"#P(""startTime"", ""0.0181481"")
#P(""endTime"", ""4.55857"")",,,,
string,ACM2808.ACM,"#P(""startTime"", ""0.0362963"")
#P(""endTime"", ""2.54751"")",,,,
string,ACM2809.ACM,"#P(""startTime"", ""0.0144444"")
#P(""endTime"", ""3.2981"")",,,,
string,ACM281.ACM,"#P(""startTime"", ""0.018836"")
#P(""endTime"", ""2.60492"")",,,,
